StimulusID,ContextLength,Region,RegionCleaned,RegionLength,SubtlexLogFreq,WordFreq,WordFreqLog,WordFreqZipf,PunctOrClitic,DwellTime,FirstFixationDuration,FirstPassDwellTime,FirstPassLandingPosition,SkipRate
en-universal-test.conllu 465,14,much,much,4.0,4.69580552538879,0.001,-6.907755278982137,6.0,False,205.53125,213.34615384615384,213.34615384615384,0.7846153846153846,0.25
en-universal-test.conllu 465,15,better,better,6.0,4.60740140330202,0.000575,-7.461140517166924,5.76,False,229.1875,202.45833333333334,218.41666666666666,1.0604166666666666,0.34375
en-universal-test.conllu 465,16,than,than,4.0,4.57611089412084,0.00135,-6.607650686531799,6.13,False,319.9375,239.60714285714286,288.85714285714283,0.8221428571428572,0.25
en-universal-test.conllu 465,17,"20%.""",NUM%,3.0,1.46239799789896,0.000121,-9.019720012367532,5.08,True,407.8125,240.2608695652174,322.1304347826087,0.5943478260869565,0.28125
en-universal-test.conllu 48,0,We,we,2.0,5.66238757947146,0.00347,-5.663600685023369,6.54,False,205.90625,195.5,195.5,0.3121875,0.0
en-universal-test.conllu 48,1,didn't,didn't,6.0,,0.000479,-7.643809960553359,5.68,True,305.28125,214.69230769230768,254.5,1.0776923076923077,0.375
en-universal-test.conllu 48,2,even,even,4.0,4.65004511834821,0.000977,-6.931023905921491,5.99,False,231.21875,222.72,241.84,0.7088,0.375
en-universal-test.conllu 48,3,get,get,3.0,5.36879435016141,0.00191,-6.260652036923599,6.28,False,205.84375,187.4,205.8,0.5852,0.375
en-universal-test.conllu 48,4,a,a,1.0,6.01752581716572,0.0229,-3.776618368421943,7.36,False,55.4375,161.27272727272728,161.27272727272728,0.22090909090909092,0.78125
en-universal-test.conllu 48,5,chance,chance,6.0,4.09004632245736,0.000182,-8.611503870887478,5.26,False,235.65625,166.03571428571428,196.07142857142858,0.7296428571428571,0.21875
en-universal-test.conllu 48,6,to,to,2.0,6.06317229855216,0.0269,-3.6156289923743437,7.43,False,70.5625,191.72727272727272,191.72727272727272,0.4272727272727273,0.875
en-universal-test.conllu 48,7,do,do,2.0,5.49542777003036,0.00224,-6.101279413115189,6.35,False,179.78125,209.95238095238096,216.71428571428572,0.4961904761904762,0.5625
en-universal-test.conllu 48,8,the,the,3.0,6.1766436197553,0.0537,-2.9243422774673182,7.73,False,147.78125,211.94444444444446,211.94444444444446,0.42055555555555557,0.5625
en-universal-test.conllu 48,9,programs,programs,8.0,2.45484486000851,7.94e-05,-9.441012189711184,4.9,False,277.6875,207.0344827586207,228.86206896551724,1.1058620689655172,0.125
en-universal-test.conllu 48,10,we,we,2.0,5.66238757947146,0.00347,-5.663600685023369,6.54,False,93.21875,209.66666666666666,209.66666666666666,0.6233333333333334,0.75
en-universal-test.conllu 48,11,wanted,wanted,6.0,4.40852826827624,0.000229,-8.381788554410035,5.36,False,428.53125,263.96875,350.75,0.9025,0.03125
en-universal-test.conllu 48,12,to,to,2.0,6.06317229855216,0.0269,-3.6156289923743437,7.43,False,155.875,268.25,270.1875,0.329375,0.5
en-universal-test.conllu 48,13,do.,do,2.0,5.49542777003036,0.00224,-6.101279413115189,6.35,True,67.3125,219.875,219.875,0.2575,0.75
en-universal-test.conllu 516,0,The,the,3.0,6.1766436197553,0.0537,-2.9243422774673182,7.73,False,192.78125,180.93548387096774,185.67741935483872,0.2858064516129032,0.03125
en-universal-test.conllu 516,1,main,main,4.0,3.3384564936046,0.000174,-8.656455258749745,5.24,False,555.09375,224.74074074074073,284.037037037037,0.7181481481481482,0.34375
en-universal-test.conllu 516,2,reason,reason,6.0,3.99383286661399,0.000209,-8.473176305999463,5.32,False,748.0,236.80645161290323,300.06451612903226,0.9774193548387097,0.09375
en-universal-test.conllu 516,3,remains,remains,7.0,2.94987770403687,6.31e-05,-9.670789788417107,4.8,False,721.84375,265.21875,296.875,0.98,0.03125
en-universal-test.conllu 516,4,weather.,weather,7.0,3.24229290498293,7.41e-05,-9.510095025662233,4.87,True,292.0625,223.27586206896552,248.06896551724137,0.9417241379310345,0.09375
en-universal-test.conllu 591,0,For,for,3.0,5.54611185676681,0.0102,-4.585367558691911,7.01,False,212.125,199.8125,212.125,0.2925,0.0
en-universal-test.conllu 591,1,"example,",example,7.0,3.18412335423967,0.000186,-8.589763884251074,5.27,True,234.125,149.13333333333333,177.53333333333333,1.3703333333333334,0.21875
en-universal-test.conllu 591,2,in,in,2.0,5.69761724386273,0.0186,-3.9845936982629815,7.27,False,72.96875,169.69230769230768,179.6153846153846,0.42923076923076925,0.71875
en-universal-test.conllu 591,3,the,the,3.0,6.1766436197553,0.0537,-2.9243422774673182,7.73,False,106.0625,178.73333333333332,188.46666666666667,0.464,0.65625
en-universal-test.conllu 591,4,Oklahoma,oklahoma,8.0,2.3541084391474,1.86e-05,-10.892348977245119,4.27,False,313.53125,197.59259259259258,258.0,1.1318518518518519,0.21875
en-universal-test.conllu 591,5,"panhandle,",panhandle,9.0,1.32221929473392,7.59e-07,-14.091264059550781,2.88,True,516.03125,259.03125,339.75,1.183125,0.0
en-universal-test.conllu 591,6,40%,NUM%,3.0,1.46239799789896,6.64e-05,-9.619813501481886,4.82,False,288.0,217.31034482758622,264.48275862068965,0.8927586206896552,0.3125
en-universal-test.conllu 591,7,or,or,2.0,4.93937446365848,0.00347,-5.663600685023369,6.54,False,220.03125,201.69565217391303,209.56521739130434,0.4330434782608696,0.59375
en-universal-test.conllu 591,8,more,more,4.0,4.82104819762939,0.00229,-6.079203461415989,6.36,False,317.0,217.6153846153846,250.30769230769232,0.8946153846153847,0.40625
en-universal-test.conllu 591,9,of,of,2.0,5.77117577156368,0.0251,-3.684887432844399,7.4,False,155.6875,239.1875,248.625,0.36125,0.75
en-universal-test.conllu 591,10,the,the,3.0,6.1766436197553,0.0537,-2.9243422774673182,7.73,False,131.75,185.42105263157896,185.42105263157896,0.5831578947368421,0.5625
en-universal-test.conllu 591,11,topsoil,topsoil,7.0,1.04139268515823,3.55e-07,-14.851148047470996,2.55,False,382.53125,231.6,260.93333333333334,0.8829999999999999,0.15625
en-universal-test.conllu 591,12,is,is,2.0,5.662440491974,0.0117,-4.448166437178426,7.07,False,97.0625,227.33333333333334,227.33333333333334,0.35000000000000003,0.71875
en-universal-test.conllu 591,13,short,short,5.0,3.64028262969668,0.000214,-8.449534542942423,5.33,False,443.84375,227.73333333333332,242.5,1.0413333333333334,0.1875
en-universal-test.conllu 591,14,of,of,2.0,5.77117577156368,0.0251,-3.684887432844399,7.4,False,98.28125,182.0,188.08333333333334,0.4075,0.84375
en-universal-test.conllu 591,15,moisture.,moisture,8.0,1.79934054945358,7.94e-06,-11.74359728270523,3.9,True,286.375,211.13793103448276,221.44827586206895,0.713448275862069,0.09375
en-universal-test.conllu 603,0,Brazil,brazil,6.0,2.42975228000241,3.8e-05,-10.177924398237888,4.58,False,382.8125,186.40625,261.90625,0.3525,0.0
en-universal-test.conllu 603,1,wants,wants,5.0,4.19468081264994,0.000174,-8.656455258749745,5.24,False,463.875,201.55172413793105,240.10344827586206,0.8631034482758622,0.34375
en-universal-test.conllu 603,2,to,to,2.0,6.06317229855216,0.0269,-3.6156289923743437,7.43,False,166.9375,194.6315789473684,194.6315789473684,0.3452631578947368,0.625
en-universal-test.conllu 603,3,stimulate,stimulate,9.0,1.85125834871908,4.68e-06,-12.272212448034718,3.67,False,626.40625,219.75,309.4375,1.0596875,0.0625
en-universal-test.conllu 603,4,demand,demand,6.0,2.9415114326344,6.92e-05,-9.57850969534065,4.84,False,520.25,226.67741935483872,263.83870967741933,1.0274193548387098,0.0625
en-universal-test.conllu 603,5,for,for,3.0,5.54611185676681,0.0102,-4.585367558691911,7.01,False,190.5625,212.88888888888889,212.88888888888889,0.6605555555555556,0.625
en-universal-test.conllu 603,6,its,its,3.0,3.94240494085611,0.00138,-6.5856717798130235,6.14,False,192.8125,237.58823529411765,263.0,0.42705882352941177,0.65625
en-universal-test.conllu 603,7,"product,",product,7.0,2.8767949762007,8.91e-05,-9.32575122348751,4.95,True,298.1875,226.33333333333334,234.37037037037038,0.6151851851851852,0.1875
en-universal-test.conllu 603,8,which,which,5.0,4.38632057389405,0.002,-6.214608098422191,6.3,False,254.875,229.96296296296296,242.07407407407408,1.2929629629629629,0.28125
en-universal-test.conllu 603,9,is,is,2.0,5.662440491974,0.0117,-4.448166437178426,7.07,False,102.15625,199.07142857142858,199.07142857142858,0.3457142857142857,0.75
en-universal-test.conllu 603,10,going,going,5.0,5.03458434321878,0.000871,-7.045868581111772,5.94,False,331.53125,205.29032258064515,213.83870967741936,0.9390322580645161,0.28125
en-universal-test.conllu 603,11,to,to,2.0,6.06317229855216,0.0269,-3.6156289923743437,7.43,False,66.03125,181.44444444444446,181.44444444444446,0.5811111111111111,0.78125
en-universal-test.conllu 603,12,be,be,2.0,5.46699507375075,0.00617,-5.088056441064841,6.79,False,194.28125,238.65,246.7,0.5305,0.6875
en-universal-test.conllu 603,13,in,in,2.0,5.69761724386273,0.0186,-3.9845936982629815,7.27,False,238.40625,225.0,225.0,0.449,0.5625
en-universal-test.conllu 603,14,plentiful,plentiful,9.0,1.20411998265592,2.29e-06,-12.986958740398126,3.36,False,510.9375,260.5,340.59375,1.10375,0.0
en-universal-test.conllu 603,15,supply.,supply,6.0,2.97909290063833,6.46e-05,-9.647296147175718,4.81,True,235.25,214.53846153846155,242.6153846153846,0.9596153846153845,0.1875
en-universal-test.conllu 61,0,Futures,futures,7.0,1.92427928606188,6.92e-06,-11.881094788334696,3.84,False,562.84375,207.4375,259.03125,0.310625,0.0
en-universal-test.conllu 61,1,traders,traders,7.0,1.53147891704226,8.91e-06,-11.628336316481557,3.95,False,570.875,216.5,327.23333333333335,0.981,0.21875
en-universal-test.conllu 61,2,say,say,3.0,4.92236209678479,0.000776,-7.1613580377810555,5.89,False,282.34375,207.76,215.92,0.6092,0.28125
en-universal-test.conllu 61,3,the,the,3.0,6.1766436197553,0.0537,-2.9243422774673182,7.73,False,289.875,213.08333333333334,213.08333333333334,0.6216666666666667,0.375
en-universal-test.conllu 61,4,S&P,s&p,3.0,,0.000114,-9.079312109569779,5.06,False,383.65625,214.34615384615384,290.96153846153845,0.8003846153846154,0.3125
en-universal-test.conllu 61,5,was,was,3.0,5.45998320887664,0.00661,-5.019171625118542,6.82,False,217.15625,203.04545454545453,227.45454545454547,0.6322727272727273,0.53125
en-universal-test.conllu 61,6,signaling,signaling,9.0,1.70757017609794,4.47e-06,-12.318122149338796,3.65,False,516.21875,253.67741935483872,311.2258064516129,0.8816129032258064,0.0625
en-universal-test.conllu 61,7,that,that,4.0,5.8571382268439,0.0102,-4.585367558691911,7.01,False,257.40625,220.24,239.8,0.7464,0.4375
en-universal-test.conllu 61,8,the,the,3.0,6.1766436197553,0.0537,-2.9243422774673182,7.73,False,205.5,214.66666666666666,214.66666666666666,0.5109523809523809,0.59375
en-universal-test.conllu 61,9,Dow,dow,3.0,1.65321251377534,4.27e-06,-12.363896730723742,3.63,False,188.25,182.95833333333334,182.95833333333334,0.8308333333333334,0.3125
en-universal-test.conllu 61,10,could,could,5.0,4.91965328231036,0.00115,-6.767993336606978,6.06,False,260.28125,203.57692307692307,210.30769230769232,0.95,0.40625
en-universal-test.conllu 61,11,fall,fall,4.0,3.78139630519679,0.000135,-8.910235779525845,5.13,False,204.53125,200.63636363636363,219.04545454545453,0.4904545454545454,0.40625
en-universal-test.conllu 61,12,as,as,2.0,5.05334355121762,0.00589,-5.134499281318642,6.77,False,180.25,263.2631578947368,271.8421052631579,0.32842105263157895,0.5625
en-universal-test.conllu 61,13,much,much,4.0,4.69580552538879,0.001,-6.907755278982137,6.0,False,229.46875,194.3913043478261,225.1304347826087,0.8886956521739131,0.4375
en-universal-test.conllu 61,14,as,as,2.0,5.05334355121762,0.00589,-5.134499281318642,6.77,False,98.84375,198.53333333333333,198.53333333333333,0.4233333333333333,0.71875
en-universal-test.conllu 61,15,200,NUM,3.0,1.46239799789896,3.18e-06,-12.658629361172189,3.5,False,286.34375,230.40740740740742,249.74074074074073,0.7651851851851852,0.1875
en-universal-test.conllu 61,16,points.,points,6.0,3.21563756343506,0.00017,-8.679712120914012,5.23,True,118.5,199.46666666666667,238.2,0.6286666666666666,0.53125
en-universal-test.conllu 611,0,Friday,friday,6.0,3.38560627359831,9.12e-05,-9.302455660883988,4.96,False,364.875,183.5,274.25,0.28375,0.0
en-universal-test.conllu 611,1,capped,capped,6.0,1.79934054945358,4.68e-06,-12.272212448034718,3.67,False,441.125,205.76666666666668,287.03333333333336,0.8683333333333334,0.09375
en-universal-test.conllu 611,2,a,a,1.0,6.01752581716572,0.0229,-3.776618368421943,7.36,False,73.34375,196.36363636363637,196.36363636363637,0.25636363636363635,0.84375
en-universal-test.conllu 611,3,week,week,4.0,4.08511211326684,0.000363,-7.921107723699423,5.56,False,283.5625,199.66666666666666,216.2962962962963,0.7925925925925925,0.1875
en-universal-test.conllu 611,4,of,of,2.0,5.77117577156368,0.0251,-3.684887432844399,7.4,False,100.4375,210.6153846153846,210.6153846153846,0.39923076923076917,0.75
en-universal-test.conllu 611,5,steadily,steadily,8.0,1.78532983501077,6.92e-06,-11.881094788334696,3.84,False,536.28125,265.34375,339.125,0.969375,0.03125
en-universal-test.conllu 611,6,rising,rising,6.0,2.63346845557959,3.31e-05,-10.315977275581258,4.52,False,323.4375,245.67857142857142,255.82142857142858,0.8757142857142857,0.1875
en-universal-test.conllu 611,7,crude,crude,5.0,2.19312459835446,1e-05,-11.512925464970229,4.0,False,329.09375,228.3548387096774,248.48387096774192,0.7816129032258065,0.0625
en-universal-test.conllu 611,8,oil,oil,3.0,3.32139127831169,0.000126,-8.979228651012797,5.1,False,155.8125,222.27777777777777,222.27777777777777,0.52,0.53125
en-universal-test.conllu 611,9,prices,prices,6.0,2.57634135020579,7.59e-05,-9.48609387356269,4.88,False,233.78125,204.5185185185185,232.88888888888889,0.7862962962962963,0.34375
en-universal-test.conllu 611,10,in,in,2.0,5.69761724386273,0.0186,-3.9845936982629815,7.27,False,68.1875,181.83333333333334,181.83333333333334,0.41,0.75
en-universal-test.conllu 611,11,both,both,4.0,4.17791147609401,0.000617,-7.3906415340588865,5.79,False,301.71875,259.875,299.25,0.7491666666666666,0.28125
en-universal-test.conllu 611,12,futures,futures,7.0,1.92427928606188,6.92e-06,-11.881094788334696,3.84,False,376.4375,221.41935483870967,256.3225806451613,0.8735483870967742,0.09375
en-universal-test.conllu 611,13,and,and,3.0,5.8342814273373,0.0257,-3.661264287080963,7.41,False,85.03125,246.11111111111111,249.33333333333334,0.64,0.875
en-universal-test.conllu 611,14,spot,spot,4.0,3.4970679363985,7.76e-05,-9.463943130775101,4.89,False,373.59375,306.8,318.12,0.778,0.3125
en-universal-test.conllu 611,15,markets.,markets,7.0,2.00432137378264,4.07e-05,-10.109282465515724,4.61,True,201.65625,200.85714285714286,232.85714285714286,0.660952380952381,0.34375
en-universal-test.conllu 62,0,During,during,6.0,3.58804749698608,0.000525,-7.55211229537265,5.72,False,240.40625,182.90625,230.09375,0.303125,0.0
en-universal-test.conllu 62,1,this,this,4.0,5.60950476671516,0.00661,-5.019171625118542,6.82,False,213.34375,193.36,202.16,0.5684,0.375
en-universal-test.conllu 62,2,"time,",time,4.0,4.99952636083446,0.00195,-6.239925906406482,6.29,True,141.28125,163.45454545454547,181.36363636363637,0.7445454545454545,0.4375
en-universal-test.conllu 62,3,small,small,5.0,3.80441205913771,0.000324,-8.034767042171945,5.51,False,183.84375,204.7391304347826,223.69565217391303,1.1617391304347826,0.34375
en-universal-test.conllu 62,4,investors,investors,9.0,2.22010808804005,2.19e-05,-10.729023921141819,4.34,False,281.71875,198.46666666666667,230.96666666666667,1.1026666666666667,0.09375
en-universal-test.conllu 62,5,began,began,5.0,3.21984638602436,0.000117,-9.053336623166517,5.07,False,276.53125,232.4,235.36,1.1856,0.28125
en-universal-test.conllu 62,6,ringing,ringing,7.0,2.95424250943932,4.79e-06,-12.24898014654145,3.68,False,428.90625,244.96875,297.125,1.1809375,0.03125
en-universal-test.conllu 62,7,their,their,5.0,4.5239284682734,0.00214,-6.1469494499483766,6.33,False,240.125,230.58333333333334,250.91666666666666,0.91,0.375
en-universal-test.conllu 62,8,brokers.,brokers,7.0,1.75587485567249,4.68e-06,-12.272212448034718,3.67,True,203.03125,198.79166666666666,209.33333333333334,0.5320833333333334,0.25
en-universal-test.conllu 657,0,Samsung,samsung,7.0,,1.32e-05,-11.235293728371948,4.12,False,593.84375,196.53125,303.96875,0.2809375,0.0
en-universal-test.conllu 657,1,already,already,7.0,4.21077318047017,0.000355,-7.943392768488859,5.55,False,588.75,196.0,261.0,0.932258064516129,0.1875
en-universal-test.conllu 657,2,owns,owns,4.0,2.98989456371877,1.62e-05,-11.030499315725935,4.21,False,388.03125,229.48387096774192,243.29032258064515,0.9174193548387097,0.15625
en-universal-test.conllu 657,3,Korea,korea,5.0,2.80482067872116,4.47e-05,-10.015537056344751,4.65,False,423.71875,211.64285714285714,256.42857142857144,1.0164285714285715,0.15625
en-universal-test.conllu 657,4,First,first,5.0,4.63215348351063,0.00129,-6.653113060608557,6.11,False,450.75,217.93103448275863,246.0,0.6196551724137931,0.3125
en-universal-test.conllu 657,5,Advertising,advertising,11.0,2.57978359661681,3.47e-05,-10.26877087101146,4.54,False,517.59375,222.71875,278.96875,1.225,0.0
en-universal-test.conllu 657,6,"Co.,",co,2.0,2.45636603312904,0.000162,-8.72791422273189,5.21,True,173.375,194.16666666666666,194.16666666666666,0.7825000000000001,0.40625
en-universal-test.conllu 657,7,that,that,4.0,5.8571382268439,0.0102,-4.585367558691911,7.01,False,191.28125,178.52941176470588,205.58823529411765,0.7817647058823529,0.6875
en-universal-test.conllu 657,8,country's,country's,9.0,,1.48e-05,-11.120883377194204,4.17,True,580.9375,234.90625,269.65625,1.2515625,0.0625
en-universal-test.conllu 657,9,largest,largest,7.0,2.60530504614111,7.94e-05,-9.441012189711184,4.9,False,612.65625,206.40625,254.375,0.9484375,0.0
en-universal-test.conllu 657,10,agency.,agency,6.0,2.99651167215418,7.41e-05,-9.510095025662233,4.87,True,270.5,243.6,273.48,0.7464,0.21875
en-universal-test.conllu 672,0,The,the,3.0,6.1766436197553,0.0537,-2.9243422774673182,7.73,False,234.34375,228.25,234.34375,0.316875,0.0
en-universal-test.conllu 672,1,company,company,7.0,3.87552426394931,0.000398,-7.829058552679836,5.6,False,219.78125,179.44,199.12,1.2832,0.28125
en-universal-test.conllu 672,2,asked,asked,5.0,4.04257551244019,0.0002,-8.517193191416238,5.3,False,258.8125,214.96296296296296,238.7037037037037,0.8840740740740741,0.21875
en-universal-test.conllu 672,3,for,for,3.0,5.54611185676681,0.0102,-4.585367558691911,7.01,False,146.84375,192.0625,198.3125,0.4,0.65625
en-universal-test.conllu 672,4,a,a,1.0,6.01752581716572,0.0229,-3.776618368421943,7.36,False,123.0,305.1818181818182,305.1818181818182,0.2809090909090909,0.8125
en-universal-test.conllu 672,5,15-day,NUM-day,6.0,,0.000168,-8.691546578561015,5.23,False,321.46875,213.79310344827587,233.48275862068965,0.8275862068965517,0.125
en-universal-test.conllu 672,6,extension,extension,9.0,2.44090908206522,2.88e-05,-10.455135170822373,4.46,False,557.09375,206.4516129032258,273.8709677419355,1.1054838709677421,0.15625
en-universal-test.conllu 672,7,Sept.,sept,4.0,0.778151250383644,2.24e-05,-10.70644959910328,4.35,True,412.25,315.7037037037037,322.18518518518516,0.8488888888888888,0.3125
en-universal-test.conllu 672,8,"30,",NUM,2.0,1.46239799789896,8.58e-05,-9.363491551470357,4.93,True,213.3125,242.45454545454547,242.45454545454547,0.5186363636363637,0.34375
en-universal-test.conllu 672,9,when,when,4.0,5.01594624365757,0.00234,-6.057604349612527,6.37,False,209.03125,198.1818181818182,232.36363636363637,1.2995454545454546,0.59375
en-universal-test.conllu 672,10,the,the,3.0,6.1766436197553,0.0537,-2.9243422774673182,7.73,False,122.09375,187.77777777777777,187.77777777777777,0.6011111111111112,0.625
en-universal-test.conllu 672,11,financial,financial,9.0,2.89097959698969,0.00012,-9.028018815182229,5.08,False,323.71875,222.1,243.4,1.1506666666666665,0.125
en-universal-test.conllu 672,12,reports,reports,7.0,3.11293997608408,7.94e-05,-9.441012189711184,4.9,False,232.6875,198.72413793103448,203.10344827586206,0.8289655172413792,0.15625
en-universal-test.conllu 672,13,were,were,4.0,4.92842145848778,0.00219,-6.123853735153728,6.34,False,213.4375,185.68965517241378,199.10344827586206,0.8820689655172415,0.09375
en-universal-test.conllu 672,14,due.,due,3.0,3.35717225772303,0.000224,-8.403864506109235,5.35,True,36.15625,251.5,251.5,0.275,0.875
en-universal-test.conllu 721,0,According,according,9.0,3.32960124835652,0.000191,-8.563237129917644,5.28,False,511.78125,178.5,289.78125,0.3478125,0.0
en-universal-test.conllu 721,1,to,to,2.0,6.06317229855216,0.0269,-3.6156289923743437,7.43,False,93.90625,177.07692307692307,177.07692307692307,0.44384615384615383,0.71875
en-universal-test.conllu 721,2,"analysts,",analysts,8.0,1.75587485567249,6.92e-06,-11.881094788334696,3.84,True,448.8125,222.78125,248.21875,0.9428125,0.03125
en-universal-test.conllu 721,3,profits,profits,7.0,2.45178643552429,2.29e-05,-10.68437364740408,4.36,False,375.875,237.17857142857142,306.9642857142857,0.9892857142857142,0.1875
en-universal-test.conllu 721,4,were,were,4.0,4.92842145848778,0.00219,-6.123853735153728,6.34,False,255.40625,214.3846153846154,220.6153846153846,0.76,0.28125
en-universal-test.conllu 721,5,also,also,4.0,4.02238712568644,0.00155,-6.469500348050982,6.19,False,283.53125,224.40740740740742,233.03703703703704,0.8362962962962962,0.28125
en-universal-test.conllu 721,6,helped,helped,6.0,3.37821614974988,7.59e-05,-9.48609387356269,4.88,False,315.6875,196.8,214.76666666666668,1.1663333333333334,0.125
en-universal-test.conllu 721,7,by,by,2.0,4.83483381813589,0.00457,-5.3882420740760235,6.66,False,80.5625,176.92307692307693,176.92307692307693,0.5738461538461539,0.8125
en-universal-test.conllu 721,8,successful,successful,10.0,3.01619735351244,8.71e-05,-9.348453674105818,4.94,False,461.8125,217.21875,280.6875,1.2446875,0.03125
en-universal-test.conllu 721,9,cost-cutting,cost-cutting,12.0,,3.3e-05,-10.319002996497794,4.52,False,639.65625,233.38709677419354,402.83870967741933,1.300967741935484,0.03125
en-universal-test.conllu 721,10,measures,measures,8.0,2.42975228000241,4.68e-05,-9.969627355040673,4.67,False,431.875,237.06666666666666,262.4,1.3099999999999998,0.09375
en-universal-test.conllu 721,11,at,at,2.0,5.2150371190435,0.00501,-5.296319363885364,6.7,False,69.96875,204.9,204.9,0.326,0.8125
en-universal-test.conllu 721,12,Newsweek.,newsweek,8.0,1.70757017609794,1.38e-06,-13.493427058795161,3.14,True,403.9375,227.86666666666667,303.8333333333333,1.05,0.0625
en-universal-test.conllu 778,0,Weatherford,weatherford,11.0,,2.88e-07,-15.060305356810465,2.46,False,531.25,187.4375,404.3125,0.2584375,0.0
en-universal-test.conllu 778,1,said,said,4.0,4.75229435028586,0.00102,-6.887952651685957,6.01,False,226.3125,211.56,229.4,0.6064,0.28125
en-universal-test.conllu 778,2,market,market,6.0,3.26693691115917,0.000195,-8.542510999400527,5.29,False,342.375,222.56666666666666,266.1333333333333,1.0583333333333333,0.1875
en-universal-test.conllu 778,3,conditions,conditions,10.0,2.81157500587059,9.55e-05,-9.25638431047759,4.98,False,384.625,204.1290322580645,266.4193548387097,1.257741935483871,0.09375
en-universal-test.conllu 778,4,led,led,3.0,3.0884904701824,0.000129,-8.955698153602603,5.11,False,166.84375,264.5,273.05555555555554,0.7077777777777778,0.46875
en-universal-test.conllu 778,5,to,to,2.0,6.06317229855216,0.0269,-3.6156289923743437,7.43,False,91.34375,216.33333333333334,222.91666666666666,0.38083333333333336,0.75
en-universal-test.conllu 778,6,the,the,3.0,6.1766436197553,0.0537,-2.9243422774673182,7.73,False,91.3125,190.73333333333332,190.73333333333332,0.5153333333333333,0.65625
en-universal-test.conllu 778,7,cancellation,cancellation,12.0,1.81954393554187,5.75e-06,-12.066310703155015,3.76,False,380.21875,224.15625,265.4375,1.314375,0.0
en-universal-test.conllu 778,8,of,of,2.0,5.77117577156368,0.0251,-3.684887432844399,7.4,False,102.84375,235.15384615384616,235.15384615384616,0.553076923076923,0.875
en-universal-test.conllu 778,9,the,the,3.0,6.1766436197553,0.0537,-2.9243422774673182,7.73,False,114.90625,211.06666666666666,211.06666666666666,0.5466666666666666,0.8125
en-universal-test.conllu 778,10,planned,planned,7.0,3.21085336531489,4.9e-05,-9.923690259853647,4.69,False,496.71875,236.65625,354.59375,0.626875,0.03125
en-universal-test.conllu 778,11,exchange.,exchange,8.0,3.01367969729119,7.08e-05,-9.5556515572646,4.85,True,228.6875,215.58333333333334,257.0416666666667,0.66375,0.25
en-universal-test.conllu 784,0,Weatherford,weatherford,11.0,,2.88e-07,-15.060305356810465,2.46,False,932.03125,174.90625,514.03125,0.33125,0.0
en-universal-test.conllu 784,1,currently,currently,9.0,2.54654266347813,0.00012,-9.028018815182229,5.08,False,636.8125,235.96875,288.5,1.0590625,0.0625
en-universal-test.conllu 784,2,has,has,3.0,4.76216070208618,0.00234,-6.057604349612527,6.37,False,144.09375,207.2941176470588,232.88235294117646,0.7470588235294118,0.65625
en-universal-test.conllu 784,3,approximately,approximately,13.0,2.58092497567562,4.37e-05,-10.03816245586273,4.64,False,566.0,200.83870967741936,285.0,1.1074193548387097,0.0625
en-universal-test.conllu 784,4,11.1,NUM,3.0,1.46239799789896,1.97e-06,-13.137477015214376,3.29,True,448.1875,226.35714285714286,294.92857142857144,0.7442857142857143,0.28125
en-universal-test.conllu 784,5,million,million,7.0,3.78859255592036,0.000214,-8.449534542942423,5.33,False,537.84375,252.4375,319.9375,1.0715625,0.15625
en-universal-test.conllu 784,6,common,common,6.0,3.35717225772303,0.000158,-8.752915524937308,5.2,False,611.8125,239.375,329.1875,1.119375,0.09375
en-universal-test.conllu 784,7,shares,shares,6.0,2.51188336097887,3.98e-05,-10.131643645673883,4.6,False,461.25,240.5625,264.125,1.0128125000000001,0.125
en-universal-test.conllu 784,8,outstanding.,outstanding,11.0,2.58092497567562,3.16e-05,-10.362353437371407,4.5,True,549.4375,250.80645161290323,327.48387096774195,1.1745161290322579,0.03125
en-universal-test.conllu 800,0,In,in,2.0,5.69761724386273,0.0186,-3.9845936982629815,7.27,False,208.28125,198.03125,207.40625,0.281875,0.0
en-universal-test.conllu 800,1,last,last,4.0,4.56677913634119,0.000724,-7.230719165578558,5.86,False,178.65625,229.2,229.2,0.7045,0.78125
en-universal-test.conllu 800,2,year's,year's,6.0,,2.4e-05,-10.637456727616328,4.38,True,361.1875,222.62962962962962,237.0,0.6885185185185185,0.3125
en-universal-test.conllu 800,3,third,third,5.0,3.58001211252942,0.000209,-8.473176305999463,5.32,False,257.71875,192.6206896551724,196.3448275862069,0.7468965517241379,0.125
en-universal-test.conllu 800,4,"quarter,",quarter,7.0,3.123198075032,5.25e-05,-9.854697388366697,4.72,True,210.4375,214.39285714285714,220.25,0.9360714285714286,0.28125
en-universal-test.conllu 800,5,Lilly,lilly,5.0,2.37839790094814,3.47e-06,-12.571355964005507,3.54,False,233.0,199.08333333333334,207.375,0.7825000000000001,0.28125
en-universal-test.conllu 800,6,earned,earned,6.0,2.8109042806687,3.55e-05,-10.245977861482904,4.55,False,338.40625,213.83333333333334,229.66666666666666,1.0016666666666667,0.15625
en-universal-test.conllu 800,7,$171.4,$NUM,5.0,1.46239799789896,8.31e-09,-18.605806228079054,0.92,True,819.125,271.0,395.6896551724138,1.1451724137931034,0.15625
